Source_Port,Destination_Port,Protocol,Packet_Size,Connection_Duration_ms,Failed_Login_Attempts,Malware_Signature_Detected,Is_Attack
45665,2147,UDP,627,37625,7,1,0
57826,6408,UDP,284,35482,12,1,0
40375,6312,UDP,908,41806,9,1,0
56705,3708,TCP,181,5500,4,1,1
15820,2897,TCP,1045,48899,1,1,0
8790,572,TCP,625,43872,12,0,1
58800,5647,UDP,768,15372,9,0,1
65367,1180,UDP,1152,17990,3,1,0
37819,8845,TCP,398,52579,12,1,1
11001,8927,UDP,147,6293,13,1,0
11455,6889,UDP,1313,30032,5,1,1
2591,4114,UDP,357,16546,11,0,0
11900,1663,ICMP,1269,34580,14,0,0
49853,4344,TCP,1064,41340,0,1,0
41111,3054,TCP,756,58767,11,0,1
44380,6622,TCP,1303,3377,4,1,0
33270,5833,ICMP,739,57336,8,1,0
54328,541,ICMP,750,21733,12,1,0
43964,6671,ICMP,519,25892,9,0,1
6969,4768,TCP,987,50107,13,1,1
42973,2126,UDP,1048,18763,2,0,1
5111,3445,ICMP,48,29658,11,1,0
20599,1649,ICMP,1482,54773,3,0,1
23707,783,ICMP,144,40750,12,0,0
18450,5770,ICMP,349,58080,2,0,0
28164,636,UDP,1347,10900,13,0,0
22506,6625,UDP,301,38595,10,1,0
14392,1212,UDP,1481,52380,11,1,0
35858,2503,UDP,415,25229,11,1,0
49280,404,UDP,1421,17767,7,1,1
53145,260,TCP,944,25947,3,1,1
14632,5575,ICMP,1029,12587,7,0,1
31784,8296,TCP,522,27867,5,1,0
39050,4412,ICMP,893,37898,0,1,0
3678,4952,UDP,93,54267,12,0,0
47386,5290,UDP,838,50249,2,0,0
27707,3852,ICMP,627,25514,12,1,1
39900,4597,ICMP,796,58441,4,1,1
25649,4103,UDP,963,52988,4,0,0
56468,8851,TCP,463,28935,4,1,0
5497,1296,UDP,1199,51609,11,0,0
41883,7200,ICMP,1436,59445,3,1,0
21251,2485,TCP,500,30284,2,0,0
16045,7153,TCP,839,31380,11,1,0
50197,8618,TCP,233,38028,7,1,0
33107,272,TCP,1411,35511,3,1,1
45267,4931,UDP,531,56574,13,1,0
57619,331,TCP,1211,9323,14,1,1
55853,3424,UDP,838,30621,11,1,1
23194,1614,TCP,218,32212,0,1,0
11492,3787,TCP,695,58334,4,1,0
21563,6618,UDP,1019,54767,11,1,0
1265,4336,UDP,357,16045,6,1,0
20593,7837,TCP,208,13786,11,1,0
14627,5150,UDP,1021,20242,10,1,1
9613,8263,ICMP,634,27632,12,0,0
60669,8348,TCP,657,55268,4,0,1
27704,582,UDP,76,35498,3,1,0
19949,3383,UDP,1246,46621,8,0,0
29857,5002,ICMP,489,36311,9,0,1
26528,6645,UDP,472,20538,8,0,1
34581,421,UDP,79,22737,0,0,0
64392,1415,TCP,894,13094,11,1,0
36866,411,ICMP,1132,48359,11,0,1
54454,6795,UDP,546,32473,1,0,1
21526,7705,ICMP,377,31384,4,0,0
36327,4631,ICMP,704,13981,7,1,0
45124,1985,TCP,183,11254,7,1,1
36563,1271,TCP,815,39449,1,1,0
54490,207,UDP,521,28792,3,1,1
10894,3617,UDP,321,14050,7,0,0
20767,3049,TCP,1138,29650,4,1,0
22218,4561,UDP,340,42587,4,1,0
33301,877,ICMP,80,36231,11,0,0
16541,3345,TCP,1028,12695,2,0,0
40968,4724,TCP,1404,25580,11,0,0
26586,8965,ICMP,778,39985,1,1,0
37678,5830,UDP,378,15616,14,0,0
58324,8711,ICMP,724,47033,11,1,0
27820,1967,UDP,983,16999,8,1,0
50833,3287,UDP,161,15773,14,0,0
49715,2096,UDP,424,9456,9,0,1
4632,3771,UDP,1090,29990,4,0,0
33214,7313,ICMP,718,15190,0,0,0
25111,4147,ICMP,846,23645,10,0,1
14061,2873,UDP,1134,11568,1,0,1
17294,4531,ICMP,783,22528,4,0,0
32323,2870,TCP,905,46507,13,0,1
39430,1998,TCP,558,58283,6,1,0
28062,3677,UDP,1049,17628,9,1,0
29285,5949,TCP,929,16234,6,1,0
35309,8267,TCP,1453,59308,14,0,0
36700,6000,TCP,111,56840,7,0,0
49972,1561,ICMP,572,14080,7,0,1
46032,6855,ICMP,395,4598,12,1,0
46325,6007,TCP,1049,11616,5,1,1
22274,8484,ICMP,1497,13047,10,0,1
17342,4848,TCP,57,14512,3,0,0
60492,4308,ICMP,591,37072,10,1,0
56908,8772,UDP,1098,58299,8,1,1
54651,291,ICMP,1422,33225,5,1,0
20021,6099,UDP,296,39500,7,1,1
36539,6189,ICMP,1410,43590,6,1,0
3533,3655,UDP,1036,36681,13,0,1
27975,5918,TCP,996,28562,9,1,0
28110,4671,UDP,154,24945,13,1,1
45657,5831,ICMP,653,41489,13,1,0
3867,786,TCP,953,25350,1,1,0
47797,4707,TCP,61,39008,1,1,1
64811,5350,TCP,1187,1476,8,0,0
27241,2790,TCP,1344,20461,14,0,0
53766,59,TCP,1038,2031,12,1,0
21442,5040,ICMP,127,19289,4,1,1
17384,7819,ICMP,200,31586,8,1,0
61154,4902,TCP,1099,49926,8,1,0
19854,8627,ICMP,815,43489,12,1,0
49370,3722,UDP,508,5031,4,1,1
44223,6849,ICMP,162,18484,1,1,0
61692,112,ICMP,255,36998,0,1,1
4029,2035,TCP,428,52564,1,1,0
2628,313,ICMP,727,29038,1,0,0
57564,5458,UDP,220,21673,3,1,0
51967,2285,TCP,143,10005,10,1,1
9221,6343,ICMP,1021,27080,9,1,1
38249,3646,UDP,651,2859,13,1,1
18374,7105,TCP,787,18622,7,0,0
23062,1111,TCP,804,4840,2,0,0
47459,7428,ICMP,837,3972,6,0,0
37157,3364,TCP,499,30673,3,0,1
19747,8397,ICMP,1082,39962,1,0,1
5364,3998,TCP,529,14770,4,0,0
15032,2613,ICMP,124,52048,3,0,1
56378,6143,ICMP,311,19851,13,0,0
21349,8190,ICMP,832,19453,9,1,0
65183,5952,TCP,1451,47766,9,0,1
64659,1633,TCP,1073,46078,13,1,1
16449,5326,UDP,1004,47016,3,1,0
3929,8208,ICMP,884,26828,12,1,0
64409,8671,TCP,416,4040,4,0,0
52232,6768,ICMP,1042,1470,2,0,0
39337,3704,UDP,803,29378,5,1,0
63482,2348,UDP,316,40996,7,1,0
14499,6171,ICMP,1418,660,13,0,0
14653,6808,TCP,1178,8994,1,0,1
14687,2382,ICMP,455,32067,8,0,0
25508,335,ICMP,427,48953,9,0,0
41515,2685,UDP,1044,3827,5,0,0
23058,5694,TCP,1096,23043,11,1,1
37850,2601,UDP,82,38634,12,1,1
64970,6750,UDP,1101,48102,10,0,0
44638,5205,ICMP,1397,30821,13,0,1
52709,8990,ICMP,329,16799,5,1,0
49891,7350,TCP,1101,43879,13,0,1
54294,7298,ICMP,1120,40563,6,1,0
24612,5396,TCP,693,40360,10,0,1
47462,7312,TCP,863,19813,3,1,0
12881,744,ICMP,713,48115,8,0,0
43513,1148,ICMP,398,18634,14,1,0
6642,7190,UDP,474,31561,11,0,1
49154,1098,UDP,1041,6128,8,0,0
39982,3095,ICMP,1311,20344,4,0,0
2592,5233,UDP,757,52371,9,0,1
6029,7202,ICMP,142,2183,0,1,0
1616,1119,ICMP,560,2520,11,1,1
51907,7999,TCP,1045,43752,8,1,0
21698,6617,ICMP,721,26937,13,1,1
54692,2343,ICMP,114,29562,8,1,0
62919,6316,UDP,828,36276,2,1,0
5472,3225,ICMP,293,17053,12,1,1
50269,5363,UDP,478,9445,9,0,0
1595,4732,UDP,1151,57294,5,1,1
64305,1314,UDP,702,7596,1,1,1
13860,1096,UDP,511,41309,10,0,0
47493,7677,TCP,398,32052,8,0,1
61892,2683,UDP,144,27518,14,0,1
54864,3873,UDP,542,50057,2,0,1
37588,5446,TCP,194,28486,2,0,1
34642,4673,TCP,322,27211,7,1,1
21049,318,TCP,223,26627,14,0,0
60781,2908,UDP,229,57822,14,1,1
27619,8053,ICMP,966,9226,0,0,0
60667,3399,ICMP,876,9525,7,0,0
53749,7461,UDP,1367,21475,6,1,1
25401,8874,UDP,119,12916,0,1,0
34050,4514,UDP,875,50678,11,0,1
34806,3396,UDP,156,32374,12,0,1
58454,6847,TCP,338,28749,0,0,0
54265,2288,TCP,1466,21375,3,1,1
18278,2330,TCP,1381,46623,10,1,1
35457,188,TCP,692,44390,2,1,1
59210,7786,ICMP,531,34211,12,1,0
15750,7371,UDP,812,38880,0,1,1
16256,2154,TCP,1252,48383,6,0,1
50129,6506,TCP,614,24846,5,1,0
15609,3518,TCP,741,41901,2,0,0
7798,707,UDP,1482,9310,11,1,0
60079,8678,ICMP,1470,11488,2,1,0
46347,598,ICMP,1111,16037,3,0,0
11942,3372,UDP,390,34369,7,0,0
7300,4360,UDP,253,39055,3,1,1
13247,2143,TCP,174,9177,3,0,0
40869,2584,TCP,1362,38731,6,1,0
6356,8527,UDP,328,10001,10,1,1
28426,4098,ICMP,784,7339,3,1,0
30322,615,TCP,661,48834,3,0,1
53974,889,UDP,440,40449,14,1,1
63290,54,UDP,323,26682,12,1,1
46583,2969,UDP,271,59554,2,0,1
42294,2584,UDP,345,29065,14,0,0
29535,4229,ICMP,872,7668,6,1,0
12445,5183,UDP,815,3867,4,0,0
56923,2865,ICMP,1094,55126,4,1,1
63154,8860,ICMP,609,51444,14,0,1
45446,6400,ICMP,68,39280,2,1,0
56123,7245,UDP,1078,32140,8,1,0
54202,5963,TCP,594,23552,2,1,0
50902,1491,ICMP,650,49725,5,1,0
7128,8747,ICMP,1421,5794,5,0,0
33809,1988,TCP,622,15026,5,0,1
47281,1614,UDP,446,5352,9,1,1
56572,5855,ICMP,1361,41722,14,1,0
24582,4433,TCP,1125,17700,12,0,0
42455,6461,UDP,962,53485,2,0,0
20321,1041,UDP,949,15814,12,1,1
39892,6954,TCP,1131,20652,4,0,1
33642,3320,TCP,1111,19818,14,1,1
61944,7800,ICMP,1496,40603,2,1,0
5942,2388,TCP,697,55329,2,1,1
58891,6404,UDP,262,13062,6,1,1
39489,6074,UDP,1282,59097,3,0,0
13881,2964,TCP,1300,49593,7,1,0
8442,7590,TCP,923,39698,8,1,1
16396,7038,TCP,956,6222,7,0,1
53263,6431,ICMP,171,56448,0,1,1
44218,5555,UDP,989,53098,11,0,1
22001,6634,UDP,936,37762,11,0,0
40030,1388,ICMP,1006,58741,9,1,0
16484,3099,TCP,305,7739,14,0,0
56008,1579,TCP,183,24206,1,0,0
22960,4959,UDP,594,50789,0,0,1
49224,5390,TCP,45,23849,7,1,1
5190,1083,TCP,213,16723,6,0,1
31516,3221,ICMP,556,39731,4,0,0
42385,4085,TCP,305,8492,4,0,1
13857,8172,TCP,296,30125,14,0,1
8369,1574,TCP,899,47670,2,1,0
4967,4955,UDP,538,8715,6,1,1
12986,1600,TCP,65,36498,1,0,0
60949,363,UDP,618,13417,12,1,0
53939,7011,TCP,102,54199,3,0,1
2542,7292,ICMP,1017,38543,6,1,1
52249,7930,TCP,191,50410,9,1,0
29152,3909,UDP,686,13982,2,0,1
30654,4621,UDP,204,40861,11,0,0
41689,1882,TCP,663,4980,8,0,1
30662,6746,ICMP,704,25409,8,1,1
49687,1214,ICMP,1271,17042,9,1,0
53542,5594,UDP,1461,8852,3,0,0
8822,1516,TCP,806,42526,3,1,0
19916,8297,ICMP,523,31004,14,1,0
25006,5012,ICMP,1338,53742,2,0,1
59876,6294,TCP,645,18350,2,0,0
37871,2006,ICMP,1387,37086,6,0,1
5324,3159,UDP,1207,4896,12,0,1
31801,4934,ICMP,914,4888,13,0,0
59424,4795,UDP,198,42535,10,0,1
11162,56,ICMP,1094,58611,7,1,0
53226,1664,TCP,1205,41061,9,1,0
31470,3060,UDP,1460,36084,2,0,0
17554,4107,ICMP,1026,44620,7,1,1
59892,3159,TCP,1057,39195,14,1,0
32296,5487,ICMP,1278,7103,2,1,1
49098,8534,TCP,600,40174,2,0,0
26428,7157,ICMP,943,47954,7,0,1
10048,6514,UDP,654,6064,6,1,0
47159,5211,UDP,1021,35168,11,0,0
41425,8163,UDP,1486,46504,8,0,0
40509,70,TCP,1333,27830,10,0,0
63596,3565,TCP,363,54025,3,1,0
57939,3683,UDP,1105,26953,13,1,1
21321,7475,TCP,97,39328,5,0,1
30032,7322,ICMP,147,18461,10,1,0
38119,1209,TCP,1438,43029,10,1,0
48123,1548,TCP,1171,29719,3,1,0
48927,2560,UDP,853,42729,10,0,1
40027,1888,UDP,907,8186,5,1,0
22555,6814,ICMP,871,47413,0,0,0
41711,7286,UDP,365,6674,13,0,0
52817,1615,UDP,469,26621,4,1,0
10232,6487,UDP,592,35416,1,0,0
2021,8252,ICMP,1450,15549,8,0,0
2183,725,ICMP,1042,9176,13,1,1
48955,5785,ICMP,90,9202,8,1,0
32542,118,ICMP,1082,4425,6,0,1
32715,3536,TCP,831,13097,7,0,1
17130,3134,ICMP,1201,3161,4,1,0
52243,6823,UDP,530,16562,9,1,0
21244,6604,UDP,1006,41043,1,1,0
24301,32,ICMP,1181,39111,5,1,0
38060,8547,TCP,1183,54765,12,1,0
19129,1547,ICMP,1176,9608,3,1,1
28773,7909,TCP,1049,32067,2,0,1
10051,1956,TCP,1170,33173,11,0,0
13017,242,UDP,1059,52222,10,0,0
22284,3527,ICMP,904,25209,8,1,0
51557,4976,ICMP,325,13366,7,1,0
59940,3254,TCP,1012,6673,7,0,0
13127,906,TCP,1460,44311,13,1,0
16599,7222,ICMP,560,36483,8,1,1
44192,3233,ICMP,245,6793,6,1,0
21073,6919,ICMP,866,18933,11,1,0
50446,5597,TCP,220,3207,3,0,0
39295,6340,ICMP,959,50278,7,1,0
59016,1352,TCP,545,39595,1,1,1
17994,7907,UDP,1002,49164,13,1,1
3569,7184,TCP,1280,28701,2,1,1
24388,5489,TCP,1461,11965,0,1,1
5865,7037,TCP,921,23101,10,1,1
21342,6260,UDP,938,25653,9,1,0
44327,6878,ICMP,504,42931,1,0,1
16711,238,UDP,236,45739,6,1,0
39477,4414,ICMP,591,20425,10,0,0
59208,2167,UDP,1168,54173,13,1,1
12450,6516,ICMP,149,40001,7,0,0
3693,2808,UDP,115,26722,10,1,0
34846,8265,UDP,441,15987,6,0,0
6269,5189,UDP,607,52427,9,1,0
51468,1628,UDP,394,54672,8,0,0
56176,5142,TCP,612,7330,1,0,1
34586,5953,TCP,316,12088,11,0,0
23560,2475,UDP,1302,53670,9,0,0
14292,5323,TCP,400,47011,11,0,1
35864,8550,ICMP,261,24496,6,0,1
46985,4241,TCP,1379,51357,9,1,0
32201,6058,TCP,848,37768,2,1,0
13844,8642,UDP,399,9439,6,0,0
6949,1049,UDP,544,27333,11,1,0
51641,4652,ICMP,1418,3690,7,0,0
51840,2095,ICMP,1046,14643,6,0,0
45819,7316,TCP,352,50457,4,0,0
47829,5300,ICMP,342,51449,4,1,0
19052,6255,ICMP,577,15670,2,1,0
54611,2459,UDP,798,52166,10,1,1
55842,6031,TCP,1089,41404,14,1,0
50527,5374,UDP,441,50644,5,0,0
37545,4716,ICMP,476,17792,1,1,0
9493,8338,ICMP,720,54157,6,1,1
58864,2745,UDP,255,907,8,1,0
8704,4758,ICMP,1491,13666,12,1,1
22170,7337,UDP,958,5784,4,1,1
42855,5092,TCP,857,22691,1,0,1
17633,2790,TCP,1251,40212,12,1,0
16344,1630,TCP,626,3608,7,1,0
22170,8390,ICMP,1113,43193,10,1,0
53574,8727,ICMP,491,12768,7,1,0
4727,405,UDP,473,29547,10,0,0
58427,8422,UDP,81,28321,12,0,1
35081,449,TCP,1499,53487,0,1,1
43323,174,TCP,881,45775,14,1,0
44522,8874,UDP,853,58772,7,1,1
46847,1861,ICMP,307,11878,14,1,1
56002,1488,ICMP,438,59288,0,0,0
12241,3994,UDP,641,50236,12,0,1
57385,3457,TCP,723,31443,7,1,0
32952,6441,ICMP,878,46579,2,0,1
57595,2518,TCP,954,17093,7,1,0
11414,4868,ICMP,931,25782,2,0,1
6490,4873,TCP,821,21523,2,1,1
5021,7856,UDP,661,54802,7,1,1
46427,5458,TCP,559,55828,1,0,1
45500,5768,UDP,474,39856,6,1,1
18156,1402,TCP,1136,17309,9,0,0
25524,6408,ICMP,1383,17449,1,1,1
23340,248,ICMP,779,59573,8,1,0
61527,504,UDP,930,59397,11,0,0
61117,303,ICMP,427,27574,8,0,0
45485,7136,ICMP,1428,40307,14,1,0
61137,7894,TCP,1100,44461,13,0,0
43862,8912,ICMP,1490,10906,14,1,0
16185,6795,UDP,1144,54429,13,1,1
19489,104,UDP,1106,729,7,0,0
53153,2715,UDP,1068,55158,1,0,0
64717,4362,ICMP,1351,6555,3,0,1
28948,5978,ICMP,794,4049,7,1,0
59921,588,UDP,1443,58676,12,0,1
55967,2987,UDP,202,28054,11,1,0
34076,3315,UDP,408,47135,1,1,0
8577,8367,UDP,821,23476,14,1,0
33214,3875,ICMP,364,29216,2,1,0
29386,6482,ICMP,1030,1500,13,1,0
7491,3056,ICMP,171,9080,2,1,1
36245,5049,TCP,1145,51459,9,1,1
24231,5528,ICMP,396,17422,14,0,0
43383,7913,TCP,1488,2360,3,1,0
45904,6528,ICMP,77,34525,3,1,1
6766,8014,UDP,189,13407,13,1,0
13767,4175,ICMP,651,14324,0,0,0
51396,7861,UDP,1138,49678,12,0,1
33888,1056,UDP,94,45758,0,1,1
50765,5212,TCP,277,36537,6,0,0
45082,3156,ICMP,370,43644,14,1,1
42680,2071,UDP,1368,17919,13,0,0
38942,5967,UDP,335,35666,7,1,0
26290,2069,UDP,1279,43387,13,0,0
42500,757,UDP,1044,47062,13,0,0
13692,7340,UDP,715,34732,3,1,0
24066,8885,TCP,1074,5930,8,0,1
57958,2827,TCP,247,12128,1,1,0
42205,5947,UDP,360,46545,2,0,0
12640,5397,UDP,615,53162,12,0,1
49691,3991,UDP,1012,5210,2,1,0
12808,3296,TCP,1003,19141,1,1,1
15443,5164,ICMP,1189,6252,10,1,1
33516,8903,ICMP,1028,38950,6,1,0
35823,7580,TCP,755,25017,1,1,0
63665,6780,TCP,1354,48313,3,0,1
5750,2464,ICMP,407,703,8,1,0
24654,6966,TCP,981,21063,7,1,0
33887,4617,TCP,320,13653,12,0,0
24574,1771,ICMP,345,30545,10,0,0
7866,4445,UDP,238,5951,12,0,0
13811,7831,TCP,878,20482,0,1,0
49988,4635,ICMP,1389,16168,2,1,0
48647,615,TCP,1406,56178,10,1,1
64280,5478,UDP,1115,543,1,1,1
11804,2003,UDP,998,9547,6,1,0
52450,8132,TCP,1282,27517,0,1,1
37512,1326,TCP,119,7753,13,1,0
20533,412,TCP,141,24451,7,0,1
58443,4222,ICMP,810,55131,0,0,1
38393,5209,ICMP,815,27965,7,1,0
53381,3461,UDP,524,44660,12,1,0
19034,8885,TCP,994,31415,6,1,1
8194,2669,TCP,688,18810,7,0,0
28363,1321,UDP,507,44998,8,0,0
24318,2429,UDP,924,23647,10,0,1
65246,8081,ICMP,1494,57014,10,0,1
46951,8839,ICMP,1282,16035,11,1,0
3665,5198,TCP,219,47742,3,0,0
3166,574,UDP,647,32580,9,0,0
47943,4780,UDP,59,16844,5,1,0
49121,2762,TCP,411,11613,5,1,1
17993,73,UDP,695,10530,2,1,0
21524,3914,TCP,555,18335,7,0,0
32648,8908,UDP,789,6897,14,1,0
42626,8243,TCP,1396,31980,5,1,0
38303,6262,ICMP,586,22610,4,0,0
30147,5623,UDP,1369,2863,14,1,0
34464,186,UDP,926,58061,6,0,1
3823,2190,UDP,1435,25293,8,1,0
15855,6038,UDP,325,29641,13,1,0
60641,8262,TCP,494,49517,12,1,0
57488,7659,UDP,1027,50684,12,0,1
45887,5384,ICMP,464,26930,6,0,0
40142,8057,UDP,453,35609,6,0,1
15450,3608,UDP,1228,49878,12,0,0
31529,4584,UDP,642,4163,2,0,1
9744,5870,TCP,920,36910,4,1,1
21156,1662,UDP,112,1245,9,1,0
2869,6875,UDP,1478,20788,12,1,0
50244,5470,TCP,513,58848,3,1,0
58297,5020,UDP,227,41847,7,0,1
31699,5852,UDP,915,23748,5,0,1
2976,3023,ICMP,417,43107,9,0,1
31751,461,TCP,427,43836,5,1,1
9002,2124,UDP,1212,29453,7,1,0
54335,5391,UDP,840,19796,7,0,1
45564,8671,ICMP,929,49473,4,1,0
38659,8084,ICMP,1211,59953,14,1,0
63236,4586,ICMP,162,50527,9,0,0
60884,560,UDP,563,7073,7,0,1
15619,2509,TCP,587,38645,12,0,0
41902,1044,UDP,109,23900,4,0,1
49279,6144,TCP,99,4889,13,0,1
49656,1488,UDP,161,15808,2,0,0
1783,2215,TCP,456,14934,13,0,1
36035,581,TCP,408,39010,5,1,0
46011,5317,ICMP,463,28202,4,0,1
47236,183,TCP,1274,11665,1,1,1
28644,7858,UDP,1235,44114,3,1,0
58907,4102,UDP,1164,18920,4,1,1
24081,4566,UDP,944,15404,6,1,0
59926,2247,ICMP,196,22888,13,0,0
20781,7839,TCP,1270,43905,6,0,0
23189,8098,UDP,1230,55037,14,0,1
55279,281,TCP,151,13322,0,1,0
61430,3156,UDP,545,7624,8,0,0
32052,8849,ICMP,1154,38068,4,0,0
2067,5802,TCP,148,51044,5,1,1
23725,2686,ICMP,140,499,9,0,0
32095,5936,UDP,551,42066,4,1,0
34542,1371,ICMP,41,16765,0,1,0
31627,3550,UDP,1255,291,11,1,0
53490,7674,UDP,967,22231,0,0,0
22317,3429,TCP,1474,41273,12,0,0
52504,6224,ICMP,1439,31929,5,0,0
3572,3514,TCP,1061,41555,13,1,0
34892,8101,TCP,673,14762,0,1,0
2973,8995,TCP,761,17992,2,1,0
30730,2801,UDP,468,38593,14,0,1
54316,3726,UDP,1499,45015,1,0,0
5585,3592,ICMP,540,39777,2,0,1
33387,8880,ICMP,121,32118,9,1,0
48238,4110,TCP,263,9671,12,1,0
59009,6929,TCP,1449,2493,5,1,1
31774,206,ICMP,43,37933,14,1,0
57515,2332,TCP,1171,40113,14,0,1
43180,5540,TCP,553,9395,1,0,0
49067,8389,ICMP,426,10279,1,0,0
30598,8563,TCP,556,18675,2,0,0
46336,3347,TCP,712,34748,12,1,0
57666,6168,UDP,688,24678,4,1,0
50915,3092,TCP,1331,23788,7,1,0
35275,2911,ICMP,825,38948,8,0,1
18216,1650,ICMP,279,22862,0,0,0
39697,7485,TCP,509,52426,9,1,0
17979,398,TCP,443,33836,0,0,1
55126,4473,UDP,473,52368,10,0,0
54498,4069,TCP,1090,23853,5,0,0
64046,2558,TCP,706,45981,4,1,0
19171,6833,ICMP,328,24494,4,0,0
18317,2482,ICMP,789,18472,9,1,1
24628,447,UDP,1498,1928,10,1,1
49305,1352,UDP,185,31557,5,0,1
59086,6056,TCP,1244,59975,7,0,0
16289,4683,TCP,1131,31542,13,0,1
27966,2359,ICMP,434,59002,6,1,0
24679,5183,TCP,72,1112,10,1,0
38084,2709,TCP,1390,58249,10,1,0
13498,7711,ICMP,1374,2276,12,1,0
37344,1590,ICMP,1223,22146,5,0,0
43033,4854,UDP,1462,53400,6,1,0
6955,164,ICMP,872,33672,14,1,0
29741,5109,ICMP,1332,24456,2,0,0
5736,6938,UDP,192,55041,14,0,0
28324,2658,UDP,1425,9366,9,1,1
57201,6592,TCP,1248,7112,2,1,0
15256,8897,TCP,326,43173,11,1,0
61798,2590,ICMP,109,13001,7,1,1
35446,7775,ICMP,396,28458,3,1,1
44668,7911,TCP,882,50478,5,1,1
17205,5540,UDP,941,14504,13,1,1
22407,4855,ICMP,283,54837,3,1,1
29710,1341,UDP,483,33808,8,0,1
48360,7580,TCP,815,29328,11,1,1
48452,2300,TCP,667,4252,12,1,1
30065,4341,ICMP,655,52596,12,0,1
54320,87,ICMP,1363,8870,12,0,0
8254,1348,TCP,124,44848,2,1,1
64079,6423,TCP,1243,13358,3,1,1
6425,2494,ICMP,1152,49795,14,0,0
57618,4821,UDP,615,31348,5,0,0
3311,3404,UDP,251,30342,4,0,0
22791,8431,ICMP,613,41209,13,0,0
57585,4409,TCP,395,49841,8,0,1
48711,2043,UDP,281,31563,7,1,1
56399,6853,UDP,895,944,6,0,0
24486,3763,UDP,1485,43792,5,1,1
47483,3696,TCP,1008,52236,7,0,1
24944,6803,ICMP,454,4583,3,1,0
12091,4963,TCP,1054,56192,7,1,0
28905,3375,UDP,968,12337,0,1,0
35411,7513,ICMP,1101,14450,3,0,0
44074,2563,TCP,344,162,10,1,0
38356,321,UDP,965,30878,1,1,1
32257,7780,ICMP,493,7472,10,0,1
26616,6612,UDP,631,38565,8,0,1
50708,4755,UDP,1156,40755,3,0,0
65022,6250,UDP,508,43899,14,0,1
35596,7423,UDP,260,10740,3,0,1
41730,4629,UDP,1161,12070,2,0,0
13263,6106,UDP,438,23275,13,0,1
17925,1109,UDP,301,2045,11,0,0
31410,3567,TCP,559,57289,0,1,1
12211,7355,UDP,510,54036,1,0,1
45683,7882,ICMP,276,15701,11,1,1
9918,8121,ICMP,504,34083,4,0,0
12781,6514,ICMP,594,53617,5,1,0
35965,4861,TCP,1281,39126,8,0,1
49511,190,ICMP,203,34693,1,0,1
58934,8248,TCP,1475,29110,10,1,1
36464,962,UDP,465,10637,7,0,1
7312,3080,ICMP,881,38468,13,1,1
44853,1230,TCP,810,58353,8,0,1
61592,3804,ICMP,986,59282,3,1,0
12017,7441,TCP,1431,39971,1,1,0
47638,546,UDP,448,29824,6,1,0
18646,6204,TCP,44,14418,8,0,0
10823,6496,ICMP,1464,46683,2,0,0
11497,7011,ICMP,103,59122,10,1,0
42955,2875,TCP,1201,13487,11,0,1
61007,7479,UDP,1111,58126,5,0,0
11058,6525,UDP,307,17681,5,0,1
61807,3354,TCP,630,12371,13,1,0
36114,8305,ICMP,88,12220,9,1,1
34696,2150,ICMP,1178,22403,3,0,0
45748,6946,ICMP,501,34521,10,0,1
34598,734,TCP,332,56640,3,1,1
65368,5224,ICMP,1350,3014,9,0,1
20104,4884,TCP,99,6269,6,0,1
22331,7168,ICMP,427,19297,5,0,0
38296,2679,TCP,1002,29251,14,0,0
19763,4728,TCP,1174,6870,10,1,1
59283,5736,ICMP,1402,56522,12,0,0
40621,811,TCP,145,18913,0,1,0
46371,4991,TCP,161,11455,10,1,0
24238,1602,ICMP,444,33964,4,0,0
42855,8802,ICMP,1179,14827,3,1,0
51495,1680,UDP,525,47455,3,0,1
24393,5245,ICMP,268,59117,4,0,0
49982,4386,TCP,574,36291,14,0,1
41396,1413,UDP,904,24559,9,0,1
5702,6495,UDP,1233,11209,4,1,0
22730,3400,TCP,1221,56517,6,1,0
17267,3004,TCP,676,5654,5,1,1
49243,6809,UDP,493,41404,11,1,0
7036,1519,ICMP,693,51456,9,1,0
53816,6596,ICMP,1114,42259,5,0,0
27862,4081,TCP,735,47814,4,0,0
35420,7301,ICMP,1360,4485,2,1,1
59668,2216,UDP,163,56534,3,0,0
11249,2432,UDP,903,24286,0,0,0
63931,382,ICMP,343,36331,2,1,0
58817,2086,TCP,703,30494,14,0,1
46777,7269,TCP,104,8268,7,1,0
9329,7205,TCP,1143,48637,0,0,0
27371,4362,ICMP,697,28778,1,1,1
10347,5629,ICMP,486,33226,7,0,0
35878,4050,TCP,1379,3436,2,1,0
43876,5793,UDP,1270,56864,2,1,1
52089,2864,TCP,1373,18347,6,0,0
13310,4702,UDP,419,1106,13,0,1
35669,7064,ICMP,1416,32906,2,0,0
24018,5776,ICMP,963,54766,0,0,0
11453,3733,ICMP,529,45325,3,0,1
19718,209,ICMP,808,4077,10,0,1
8356,7903,TCP,985,11037,1,0,1
51855,7418,TCP,161,4087,9,1,0
39279,1738,ICMP,307,35638,6,1,0
62683,2880,UDP,95,21163,1,1,1
42132,7677,UDP,1044,29687,13,0,0
3350,5180,UDP,1291,49020,6,0,1
2480,5253,TCP,1432,4535,3,1,1
15511,8646,UDP,1384,29309,4,1,0
62437,1757,TCP,1176,5221,13,0,1
15426,6641,UDP,1358,3398,4,0,0
31794,3429,UDP,382,13085,12,1,1
